file,context,cat_id,breed,sex,owner_id,session,vocalization,sample_rate,channels,bits,frames,duration_seconds,sha256
I_NUL01_MC_MI_SIM01_201.wav,isolation,NUL01,MC,MI,SIM01,2,01,8000,1,16,14932,1.8665,5f6ea8c47996a0e6512af42140b9bed35825f448287889c31fedf12cfa6be7c3
I_NUL01_MC_MI_SIM01_202.wav,isolation,NUL01,MC,MI,SIM01,2,02,8000,1,16,15517,1.939625,a6c54010e4f81d0a23eccb363b332c4f480bab98a642df55b5e71bd4608451fc
I_NUL01_MC_MI_SIM01_203.wav,isolation,NUL01,MC,MI,SIM01,2,03,8000,1,16,16116,2.0145,04a1de2de621d8e540645ef30ed71dbd73d3f61ff7a65566060200669a2f12ee
I_NUL01_MC_MI_SIM01_204.wav,isolation,NUL01,MC,MI,SIM01,2,04,8000,1,16,16315,2.039375,ece7c64c993720a2f067091d1cd577762e51c2e28c907862b1eddf0578373715
I_NUL01_MC_MI_SIM01_205.wav,isolation,NUL01,MC,MI,SIM01,2,05,8000,1,16,17146,2.14325,873d4db66ecfb11e97ee6e3b22001d8e31ff98699186e546d85c380c0337affe
I_NUL01_MC_MI_SIM01_301.wav,isolation,NUL01,MC,MI,SIM01,3,01,8000,1,16,15890,1.98625,801442111e43b03cf6e75b0b428c91b1a580af4f94bc12d5f276cea540711e03
I_NUL01_MC_MI_SIM01_302.wav,isolation,NUL01,MC,MI,SIM01,3,02,8000,1,16,14579,1.822375,bbbee446d5ce4bc347a14fec40e9511f51458f7319281b277ca124ac9853e038
I_NUL01_MC_MI_SIM01_303.wav,isolation,NUL01,MC,MI,SIM01,3,03,8000,1,16,13889,1.736125,1d5a1912175e575b2c0239323de3cd0c6c74fa798fb13f13fa89aec772ce5dc8
I_NUL01_MC_MI_SIM01_304.wav,isolation,NUL01,MC,MI,SIM01,3,04,8000,1,16,13768,1.721,3b7d4e0768a7fe461a9a9ab581e9e5c6ed8012357632de687e702218ea7ee3da
I_REG01_EU_FN_GIO01_201.wav,isolation,REG01,EU,FN,GIO01,2,01,8000,1,16,14393,1.799125,5ebde71c81169afe024a1238ddd8d1f6406675fd125f8d86c8e8d6e2af85bfe9
I_SPI01_EU_MN_NAI01_101.wav,isolation,SPI01,EU,MN,NAI01,1,01,8000,1,16,18747,2.343375,419112c0848e53090edb2835f237e1c6fc5dea3c9a783e419e79f8516d5fed88
I_SPI01_EU_MN_NAI01_102.wav,isolation,SPI01,EU,MN,NAI01,1,02,8000,1,16,18045,2.255625,b7967559d4916ee857c26dd2ad6ac40d5b902eb1cd1a68e9510c0909bdaebbcc
I_SPI01_EU_MN_NAI01_103.wav,isolation,SPI01,EU,MN,NAI01,1,03,8000,1,16,18639,2.329875,6130fb35826675144e5792f46de7249e4dec84791b1095fa7011712440105b8b
I_SPI01_EU_MN_NAI01_104.wav,isolation,SPI01,EU,MN,NAI01,1,04,8000,1,16,16263,2.032875,c8193308b338913a021dc8c3d58a820e7b6eccfc80eff5231c3cb708951a3c90
I_SPI01_EU_MN_NAI01_105.wav,isolation,SPI01,EU,MN,NAI01,1,05,8000,1,16,21555,2.694375,fe1ff0a276a2ff32b4ad3faccf67df162fc451b00f5a6d9c57abf5736e381590
I_SPI01_EU_MN_NAI01_201.wav,isolation,SPI01,EU,MN,NAI01,2,01,8000,1,16,16513,2.064125,112e8e705a5ffe7b4127131b87f25a0b233b8efe5a6a629ac71c0fc1a2d26dfb
I_SPI01_EU_MN_NAI01_202.wav,isolation,SPI01,EU,MN,NAI01,2,02,8000,1,16,17217,2.152125,4af6a73ea96dbe2f5b9b6bdfa59c7dd10e24f89cd2b1871193a9feb90a35f0a9
I_SPI01_EU_MN_NAI01_203.wav,isolation,SPI01,EU,MN,NAI01,2,03,8000,1,16,16833,2.104125,003928204fed02b493637db20e24989c5b341c80dc89e4a9285fa5f13cbefc5b
I_SPI01_EU_MN_NAI01_204.wav,isolation,SPI01,EU,MN,NAI01,2,04,8000,1,16,18625,2.328125,a08db1d7ed88d04fc2deed1842afaac27a97694aa7048c7035c8a1a279374c3b
I_SPI01_EU_MN_NAI01_205.wav,isolation,SPI01,EU,MN,NAI01,2,05,8000,1,16,19073,2.384125,1d353a1ac1db3674ea3dbdaecf144c13868671adac932620e1ed777363686866
I_SPI01_EU_MN_NAI01_301.wav,isolation,SPI01,EU,MN,NAI01,3,01,8000,1,16,20325,2.540625,75cc2a9f43b1fcab79acd203e3ff1085081690813587950ea228160017583035
I_SPI01_EU_MN_NAI01_302.wav,isolation,SPI01,EU,MN,NAI01,3,02,8000,1,16,19389,2.423625,c9f6954349cfde455c1a1cb1cc9f409582ba525513359ea5d30d6bcbd14a88dc
I_SPI01_EU_MN_NAI01_303.wav,isolation,SPI01,EU,MN,NAI01,3,03,8000,1,16,19857,2.482125,d91b6f7903978c0f22b8a4d52b19aaf6058af712ce0b7db6f18f2a84435fe4f9
I_SPI01_EU_MN_NAI01_304.wav,isolation,SPI01,EU,MN,NAI01,3,04,8000,1,16,21573,2.696625,14eb18251ad888b8408335de5fa73a45203d475d9bee6c69c95595d0fe4f3d34
I_SPI01_EU_MN_NAI01_305.wav,isolation,SPI01,EU,MN,NAI01,3,05,8000,1,16,21729,2.716125,bf340838b2a7a7490c6e43267848d6d92cf1995d056de61d9c0ddc55ef2ba082
I_TIG01_EU_FN_GIU01_201.wav,isolation,TIG01,EU,FN,GIU01,2,01,8000,1,16,10053,1.256625,d0ad54496fc6fa90c1b0a96173648ba51379f37e6da5d220b1bd9e8c182d68d0
I_TIG01_EU_FN_GIU01_202.wav,isolation,TIG01,EU,FN,GIU01,2,02,8000,1,16,13995,1.749375,4131e11199c2da483bf9efa33c515f43f2a9d17ce0c2a07a0f2a16ba4bb9f74a
I_TIG01_EU_FN_GIU01_203.wav,isolation,TIG01,EU,FN,GIU01,2,03,8000,1,16,13023,1.627875,053d1ec7b19cf53c9253ae5ed2fafa43421eca97e75c0155569d94895b74f32c
I_WHO01_MC_FI_SIM01_101.wav,isolation,WHO01,MC,FI,SIM01,1,01,8000,1,16,17258,2.15725,46ccb4de79878b2cf675a6392d4bbbd1d23161e11c9808ab7a25b00801871804
I_WHO01_MC_FI_SIM01_102.wav,isolation,WHO01,MC,FI,SIM01,1,02,8000,1,16,15358,1.91975,8089d625507b18e1fdd181e853263e25b37c1a4f82123eaf0152bacd5c82ff43
I_WHO01_MC_FI_SIM01_103.wav,isolation,WHO01,MC,FI,SIM01,1,03,8000,1,16,14390,1.79875,7cfab563acac5525c2c03ae611d262dea08e8c347d66f39569ee0a03306272d6
I_WHO01_MC_FI_SIM01_104.wav,isolation,WHO01,MC,FI,SIM01,1,04,8000,1,16,14896,1.862,5c427c43d0667c455e095b545d1c4ef6e097643c2920e61c4097a19b62cc9d13
I_WHO01_MC_FI_SIM01_105.wav,isolation,WHO01,MC,FI,SIM01,1,05,8000,1,16,17185,2.148125,800c3b54051536fe5d6c2229a3f23567a3d82b606a401c686785ea4f35d133c3
I_WHO01_MC_FI_SIM01_106.wav,isolation,WHO01,MC,FI,SIM01,1,06,8000,1,16,16633,2.079125,c673e2d35dcbc0e1711652e699a11ed27cab47634db16cece942859c2ae0acc1
I_WHO01_MC_FI_SIM01_107.wav,isolation,WHO01,MC,FI,SIM01,1,07,8000,1,16,15943,1.992875,7ef598347ff54045681e2386ad319bc5c5064497d9314cd6b4838f7db3832d54
I_WHO01_MC_FI_SIM01_108.wav,isolation,WHO01,MC,FI,SIM01,1,08,8000,1,16,16319,2.039875,bf7f6eb792a190f84b6e789733dfe34ebfb1c1ea7b9de052bee3c5048e1d4a30
I_WHO01_MC_FI_SIM01_109.wav,isolation,WHO01,MC,FI,SIM01,1,09,8000,1,16,15241,1.905125,b2b703bf5ab3a6869ff0184a909c2d524be2fa1e1ef971a002219ea58715cd1c
I_WHO01_MC_FI_SIM01_110.wav,isolation,WHO01,MC,FI,SIM01,1,10,8000,1,16,13475,1.684375,34786a17e63bd9a67c4d0ac5ec33d5fe90f168d021b853770303b176af131ee8
I_WHO01_MC_FI_SIM01_111.wav,isolation,WHO01,MC,FI,SIM01,1,11,8000,1,16,14706,1.83825,c345d65b5fdb9565d7eaef613bd855be6ddfdc477f29931dfecc9ed26e7ab4ac
I_WHO01_MC_FI_SIM01_112.wav,isolation,WHO01,MC,FI,SIM01,1,12,8000,1,16,14096,1.762,1b265edc4f2f72bc58ee52ce9bde0eb001dc895d76c2b0578d9db4ff91413ab4
I_WHO01_MC_FI_SIM01_113.wav,isolation,WHO01,MC,FI,SIM01,1,13,8000,1,16,15322,1.91525,13cab0738d770419e29f132f9455f12347bd21221027c3462c8d2f0444c9912b
I_WHO01_MC_FI_SIM01_114.wav,isolation,WHO01,MC,FI,SIM01,1,14,8000,1,16,13006,1.62575,da1df674b4b36ecb8ca3da8eeebd37eefb3203a628616dbe7b29383bc1ee2ff5
I_WHO01_MC_FI_SIM01_115.wav,isolation,WHO01,MC,FI,SIM01,1,15,8000,1,16,15101,1.887625,39a2172fd54924efc7c75e21aac3c26b55a25629c6d9c838daed304707f1ca53
I_WHO01_MC_FI_SIM01_116.wav,isolation,WHO01,MC,FI,SIM01,1,16,8000,1,16,16982,2.12275,67a3b9ba44288bae60ac7839b18edebf9aa15f25dc404671719c8825ddd5d6eb
I_WHO01_MC_FI_SIM01_201.wav,isolation,WHO01,MC,FI,SIM01,2,01,8000,1,16,16648,2.081,823885acc897a23e9f9261c5b705ac2ff08d488084767d02a6b31458b05bd2d1
I_WHO01_MC_FI_SIM01_301.wav,isolation,WHO01,MC,FI,SIM01,3,01,8000,1,16,14845,1.855625,796b3911983ccd244661f3482410634937560e8cb18a28beb9e5d3b274c12809
